# E1 E2 Theta
1.843316007224121904e+03 2.251469089597287166e+03 3.534609122188288666e+01
2.475830445260598026e+03 1.594909778728364017e+03 1.426810572230885299e+01
2.912469813412526037e+03 7.656069381435488594e+02 5.610444267077632929e+01
1.816141531615503936e+03 1.642592020602659886e+03 2.649815611110443925e+01
2.068705510142583080e+03 1.229315177103580481e+03 8.306011639506667166e+01
2.447210864555958324e+03 1.682749914317421144e+03 9.608726357670882123e+01
2.935033491707022222e+03 2.050376428085797215e+03 1.209489101096337720e+02
2.361530109859550521e+03 2.037224665238217312e+03 1.486520949748919520e+02
2.895056699375887092e+03 1.355474452886286826e+03 8.123923960978831360e+01
2.275049369163076335e+03 1.504196199447661456e+03 1.232463200843476159e+02
1.518713840624358227e+03 2.210389205850005055e+03 1.018225046232550142e+02
5.096306172516893639e+03 1.302134288844226603e+03 1.120141290334537842e+02
2.865901194856856819e+03 2.223473952443598137e+03 6.137852291385139125e+01
2.355241061814861951e+03 1.375347185456908164e+03 1.035198577989343818e+02
1.412834554706151039e+03 2.684655334957436480e+03 2.091234495596776100e+01
5.446307208051633097e+03 1.078062323342103127e+03 1.349813504480724191e+02
3.124468157728340884e+03 1.894165830030142843e+03 5.459055610695819638e+01
2.398573838522894221e+03 1.835690712501853341e+03 9.365191443217625533e+01
2.943965259546930611e+03 2.232772772842449285e+03 1.149318733532811336e+02
1.763772187075800730e+03 2.126578807553537445e+03 2.583230601265279347e+01
3.368980098910792549e+03 9.525455602611202721e+02 6.715822717971504119e+01
2.654614054138650772e+03 1.377198489405557439e+03 9.432025048561220615e+01
2.162902077633386398e+03 1.521114749181445632e+03 4.878084500158808368e+01
1.028342777955449719e+03 1.688134809442221467e+03 1.636285162697936926e+02
2.640522760176684642e+03 2.122760284181820225e+03 1.609684955008748943e+02
1.610789717862369571e+03 1.223120269636390503e+03 1.298422501197629231e+01
3.241563720751033088e+03 2.196896924247447259e+03 1.946330989014613166e+01
2.845548036483756277e+03 1.366393252962375755e+03 1.655208066829221423e+02
2.586880077217879261e+03 1.133263070079248337e+03 8.827316314973477063e+01
4.096637432527496458e+03 1.457812340828820879e+03 1.775932317007170127e+02
5.410247838656380281e+02 5.261230061753504970e+02 6.920225660973517279e+01
2.766691861940751551e+03 1.590837324625052815e+03 1.043900449803767714e+02
1.117905582488578602e+03 2.140127643255948442e+03 2.106146188353326565e+01
2.839346013391549945e+02 1.793212543306956832e+03 1.758886838267770827e+02
3.067077939614799561e+03 1.429051064340264929e+03 1.736157555548505229e+02
1.292744352400777643e+03 1.609831132037248153e+03 6.618927083864923588e+01
1.804404741935882157e+03 1.840691050460412953e+03 1.032575444942067264e+02
2.087545928703455957e+03 1.207477945468552662e+03 7.636111928389914283e+01
3.328417390823340156e+03 1.397512386900593810e+03 9.396616707861485907e+01
8.432758281306213348e+02 1.023288748898341851e+03 2.135647422231359727e+01
2.237327117105656725e+03 1.822887944733076210e+03 8.050371224300697293e+01
2.564512684908738720e+03 3.153138910231945829e+03 7.932957039274984368e+01
2.889739838879289437e+03 1.374388171956929909e+03 1.747511598277406790e+02
2.050048545692970038e+03 1.354040578192353678e+03 1.588375261904582487e+02
2.461020738695645377e+03 1.658466962571526665e+03 5.275669134259796067e+01
3.485859750547632757e+03 1.481616597870101259e+03 3.523360009757205091e+01
2.701037788676933360e+03 1.503762666717986122e+03 6.985449594697814746e+01
2.895867971102964020e+03 1.324469656778711851e+03 1.459752722879210012e+02
2.891374768199211758e+03 1.481475482384790439e+03 1.133340462106149857e+02
2.992437192432493703e+03 1.260764693646957312e+03 8.476684592258554574e+01
2.421119941032761744e+03 1.649259318550502030e+03 8.452541875795000692e+01
2.345533411690435059e+03 1.565297530363686974e+03 9.634835935663747364e+01
2.062725993217114137e+03 1.227920483547383583e+03 1.433220323267221374e+02
2.351786398072667907e+03 2.069427729496550455e+03 1.380661157026043782e+02
1.375320721660432810e+03 2.393133000732554592e+03 9.239883376515681590e+00
2.290729472928858740e+03 8.322616870172699919e+02 4.337892009203266497e+01
1.390328677165603267e+03 1.622653818594182439e+03 2.028363751058261144e+01
2.898175772695760315e+03 8.701555572465840669e+02 7.825329336693776838e+01
6.935903339657688775e+02 6.167678952630155891e+02 2.807992935257273714e+01
7.392438509160692774e+02 6.246269164133647109e+02 2.597174309816626447e+01
7.628543691052316262e+02 6.639148314452299928e+02 2.784860173789671123e+01
6.184325717867653793e+02 7.003553912318675430e+02 2.683743378759029596e+01
1.856613320831373358e+03 1.551799048184720959e+03 1.389020294245279388e+02
3.980386032976666229e+03 2.002141840890340518e+03 1.210119292361941774e+02
3.503990458102744924e+03 8.183400989547388917e+02 1.081660178249936308e+02
2.020977871555436650e+03 1.309260401017735148e+03 1.127403766659228381e+02
4.970856798768516455e+03 4.790315289752939520e+02 1.463183846511023489e+02
2.933509391360607879e+03 1.984909602619399720e+03 1.087883324818858171e+02
2.521324854452619547e+03 1.946592750423052394e+03 1.401018666101912231e+02
2.932803103801601992e+03 1.018683965531762965e+03 7.996983598849968011e+00
2.194930116104301305e+03 2.963474472066318413e+03 1.156764183372779975e+01
1.584793720123594767e+03 2.253981898985126008e+03 3.319195648078059691e+01
1.709354917074419973e+03 1.728659341078184980e+03 1.197525614816789385e+02
3.285259379359017203e+03 8.813135568889848628e+02 7.216088080637229041e+01
3.134182968926168996e+03 1.739284218714590907e+03 8.019928834292419140e+01
4.439499791536182784e+03 1.231736070153525588e+03 4.809609950221303620e+01
3.019941086340118545e+03 1.356878837825503524e+03 1.361572401712392377e+02
2.444430383007435012e+03 1.370680239089058205e+03 3.206217678964022610e+01
2.079455315722607793e+03 1.365786028390011325e+03 1.218981158693327131e+02
1.242250086425418885e+03 3.795467003500921237e+03 6.093299471895248587e+01
2.861820507624512629e+03 1.506774516911003502e+03 5.934140699835687371e+01
1.313041412248767756e+03 1.050160497578559671e+03 7.063980079890775698e+01
2.102538711763769697e+03 1.210791197578218544e+03 6.534572292856830700e+01
2.610431600477464144e+03 1.225698620174931420e+03 4.239556781567609534e+01
4.484201952674620770e+03 1.754352220984797668e+03 8.808695008922330771e+01
3.059274479426101607e+03 1.895922112496135469e+03 8.169571986443045830e+01
9.909589890813606416e+02 1.364295026668105947e+03 1.012584559861222999e+02
6.729220129541838560e+02 6.628577746969900772e+02 2.621366977349668304e+01
2.052277710069206478e+03 1.407152407433309463e+03 1.627194057034847958e+02
2.241818206596968139e+03 9.980492954858259509e+02 6.209360824456118166e+01
2.231924211679256587e+03 2.172467140151544299e+03 1.333887340488746247e+02
2.223910332094658315e+03 1.838509999142321021e+03 2.231532890699801897e+01
4.667914705924471491e+03 1.300102510553307638e+03 1.203845968018140127e+02
2.931257255901867666e+03 1.301456110394274447e+03 1.335442311565851981e+02
2.618906505539906448e+03 1.806188635073253181e+03 1.377085339981097718e+02
2.530328762522153283e+03 1.857493006977952973e+03 1.231287854998755762e+02
3.110725771963915577e+03 2.342728104269740015e+03 7.715284320613207569e+01
4.303532765185710559e+03 1.074501932537021730e+03 6.169286949008696297e+01
1.918664408451652889e+03 1.952634838201435514e+03 1.158419967154801071e+02
2.963928111435519440e+03 1.759403701225178111e+03 1.275544168855715697e+02
2.635152933252469666e+03 1.859712245676077600e+03 1.476788674981768281e+02
1.039570163903596722e+03 1.378320886381914988e+03 7.943036671142090199e+01
1.791169397289274457e+03 1.060693841590599050e+03 9.415861248512489112e+01
3.445398074232700310e+03 2.342647755039768526e+03 1.484960815509882366e+02
3.089788577040199016e+03 1.649739334872815334e+03 1.099865609877675467e+02
2.603545960906261371e+03 3.207450822875217909e+03 8.605518746470956160e+01
2.704353372291493542e+03 3.153983126409621036e+03 1.577684436547313283e+02
2.553960839317362115e+03 8.704768859196492485e+02 7.564981005805202585e+01
1.416003799611703243e+03 1.775926041563227955e+03 1.012710622764539181e+02
4.099049404725458771e+03 1.115947183823779369e+03 1.077760030182096784e+02
4.488681297135187378e+03 1.369039952228303491e+03 8.993624011948537600e+01
2.153081780783318209e+03 2.227777598995854532e+03 1.219183052948581718e+02
2.127946234177715723e+03 2.084997272793529191e+03 9.690261928501786315e+01
1.985951617198684971e+03 1.492704377090824664e+03 2.798567565925683098e+01
2.787536073801290513e+03 1.446692373954796267e+03 7.612294837088568045e+01
7.503356033893686572e+02 6.483990059397823416e+02 2.802124493734228849e+01
7.276064903830088042e+02 7.241720918677269765e+02 2.592386621033871208e+01
1.236244636960316257e+03 3.347772578390960462e+03 5.000946359918830098e+01
1.764994586843279421e+03 1.081768236403276205e+03 5.816916563248556571e+01
2.883230657821941804e+03 1.218694879841228385e+03 1.087502413182068182e+02
3.028934321207181711e+03 1.267999881756427840e+03 6.165457445489904842e+01
4.048967087837447252e+03 1.616928552321854113e+03 6.021324254201257276e+01
2.860368671895246734e+03 1.784511400687369360e+03 9.842561553084502179e+01
3.376418323477173089e+03 8.995547000549247514e+02 8.846165022988449778e+01
9.115945333593678015e+02 1.247048935891797328e+03 8.474449891730554896e+01
2.879165429151322314e+03 1.006915735363118529e+03 7.406683608507884742e+01
1.248491209059910943e+03 1.973952554941416338e+03 7.879912583261396719e+01
2.251152106829152672e+03 1.514913830994955788e+03 8.491166574527886723e+01
2.912314897839225978e+03 1.974976283416397109e+03 7.245618862893759626e+01
2.688745668595513962e+03 1.358871454352278988e+03 1.536363673961166967e+02
1.326519234013866026e+03 1.861752710918787216e+03 8.474163040671838587e+01
2.841440335204355051e+03 1.365255289287334335e+03 7.559666939065901659e+01
1.021021759133215596e+03 4.760129730890776955e+03 8.148458653332033919e+01
4.032352329612778249e+03 1.787555819532560918e+03 9.789449380747427654e+01
2.561725795287193250e+03 1.283837626225021040e+03 1.645246601179400159e+02
2.005283038912353049e+03 1.120515427226702968e+03 2.608007497543928110e+01
2.292202629392942072e+03 1.670188530125149782e+03 4.503349935397285009e+01
2.869623023307303811e+03 1.383526284895062417e+03 8.235453688404567174e+01
2.931603944773844887e+03 1.275235885807089744e+03 9.036073781557409745e+01
1.455946474683452607e+03 1.973850893150852471e+03 1.102622332865122843e+02
3.453294062178714739e+03 2.635450537228333360e+03 1.519151759024016712e+02
1.837385443744579788e+03 1.416162147302390849e+03 7.191857454662971350e+01
1.284766764261722756e+03 2.167085997152473738e+03 1.035867397613349965e+02
1.414331317790047933e+03 2.751985480936841668e+03 1.374725377720783399e+02
2.864806657986559003e+03 1.581993339334554321e+03 1.173384692855131277e+02
2.718096200716549447e+03 1.457436411109088340e+03 7.566305464782301726e+01
1.200336290197094513e+03 2.261964407232785561e+03 1.669838581155935344e+02
2.050183562143005474e+03 1.257296310895245369e+03 1.042696348814361755e+02
2.668010463533432812e+03 2.872437587640310994e+03 1.622546046272760805e+02
2.972222685614969123e+03 1.534018955241194590e+03 1.591360825934622198e+02
2.723395741685360008e+03 1.456587686773249970e+03 6.733190986868976324e+01
7.485787543433585824e+02 6.535373659460104818e+02 2.254577735875350797e+01
3.410603727541824355e+03 1.170239982538879303e+03 6.262064744981653774e+01
2.015840259851119527e+03 2.235245619084035297e+03 7.877494770874048413e+01
3.208589534919948619e+03 2.609770230676364463e+03 8.084312919666471942e+01
1.731017722168129922e+03 1.789335447398839278e+03 6.774936688908415761e+01
2.315604996711230797e+03 1.851401482582253266e+03 6.298931046735851425e+01
9.195974115129309894e+02 2.346262476012958359e+03 6.546364986685050269e+01
1.825294039847686236e+03 1.183643640164580120e+03 1.113821813870680444e+02
1.956517245476396738e+03 1.595198194027217596e+03 1.100671014131635985e+02
2.630437585429485807e+03 1.092838597570538468e+03 5.791664916370643823e+01
3.439412869820895594e+03 1.172054214700665170e+03 9.611706746614262897e+01
1.254694902158711557e+03 2.063835890740954710e+03 1.343922864120239353e+02
3.699678623995247108e+03 1.221147515483415418e+03 6.889095117699106652e+01
2.458800980137896204e+03 1.855891043084936427e+03 9.622856935764205843e+01
3.340588964854578535e+03 9.012732739743455568e+02 2.239207030079463578e+01
2.308701575827857596e+03 1.837960417055075141e+03 4.519096861343947324e+01
4.271551977879277729e+03 1.238383526082407116e+03 1.499427479996388399e+02
3.145456463128706218e+03 2.615018291377213245e+03 6.778489203609215963e+01
2.495337665311362798e+03 1.736797716647938387e+03 4.445020898678725274e+01
3.027349201894184262e+03 1.367574661275060862e+03 1.357440813225577756e+02
9.530952686528721642e+02 9.890282756225623189e+02 1.182964416186871688e+02
2.247325521270038735e+03 2.209679455080169646e+03 1.509472106541112453e+02
3.334756251401475765e+03 1.031092347575271106e+03 3.381944448149934601e+01
1.180411085433065637e+03 3.281164716173457236e+03 3.744144778525086537e+01
2.540961052518297492e+03 1.851534268346877525e+03 1.460151546271798679e+02
1.900848247844369780e+03 2.193902835608709211e+03 4.457991739916864304e+01
2.606157706667687307e+03 3.280076836237565658e+03 9.530449689146765024e+01
2.761496614380478150e+03 2.590701599228589657e+03 1.043580235483357086e+02
1.612024237079584736e+03 2.462581691248542029e+03 2.641687355056283693e+01
3.565189123892484531e+03 1.108866601898635963e+03 7.393181471689081263e+01
3.367253344293993450e+03 1.430604091232963128e+03 1.274828164601053970e+02
3.508882701694881234e+03 1.909285977852844098e+03 1.496563292421594440e+02
2.601579355156695783e+03 1.686040300328313378e+03 9.939828356018263378e+01
1.750796102043458632e+03 1.620554416637163740e+03 4.240229866195507924e+01
2.695468457517773459e+03 1.130007777442249335e+03 2.033046929052304108e+01
3.722915659949410838e+03 1.464384006172010231e+03 1.085796737101110523e+02
7.219662082912095684e+02 6.446512430475510200e+02 3.005051052889140450e+01
3.164583610309835876e+03 9.680903877810939093e+02 1.538537451875884869e+02
2.669235759094839977e+03 3.363540811738178945e+03 1.185923063470488756e+02
3.258523977406655376e+03 1.398297913558481241e+03 1.095241540113774477e+02
3.085112667779990716e+03 1.100923190918570299e+03 7.158004674060255468e+01
8.916120693477735131e+02 1.668506219376662102e+03 9.286534918743350886e+01
1.980604693500222083e+03 2.229486463721470045e+03 7.198586128452600974e+01
2.511005154863969437e+03 1.832239561157682147e+03 1.070615686934475264e+02
2.712159085125773345e+03 1.224624434011607491e+03 3.702676539520435739e+01
1.393600012594409463e+03 1.980330406887110712e+03 1.538398694766840151e+02
1.366237798662447631e+03 2.004525512934787912e+03 5.138970643673428640e+01
3.256845088953798040e+03 1.698501450712640235e+03 6.118221749222605155e+01
1.758565275798686343e+03 1.955088977517225885e+03 7.414811719469392415e+01
2.741817273560668127e+03 1.493316107953937262e+03 8.249089752071721193e+01
1.972997653313475666e+03 1.852175496560316788e+03 7.551025852735098454e+01
2.620875959274135312e+03 1.865922614339221809e+03 1.589268383787910182e+02
3.473693276925879672e+03 4.964255153615477525e+02 2.026194683173394040e+01
2.560561288491339837e+03 3.180724909135846701e+03 9.137027197169982173e+01
1.841811336335377291e+03 1.471797976472536675e+03 7.242381277612849999e+01
2.629885214147604074e+03 1.596310333796005807e+03 1.446058849448395165e+02
2.382213084511387478e+03 1.841648550370666953e+03 7.637917464493284569e+01
2.216220020355455745e+03 2.099974799853445802e+03 8.447326487476478007e+01
3.107889107450493157e+03 1.552577472509324707e+03 9.551639287277178880e+01
2.613361135922117683e+03 7.088620764887062933e+02 7.635675531579748565e+01
2.593835493225456048e+03 1.508152376418710901e+03 9.444762309466854333e+01
1.811001745837331782e+03 2.235083355635137195e+03 3.357118631628228655e+01
